user_id,article_id,time_spent_cleaned
5244,124194,52.2
5268,96755,63.3
5268,123289,59.1
6852,123826,66.9
6852,162017,96.9
6854,124749,57.6
6854,293114,63.9
7104,158114,59.4
7520,123289,59.1
7520,124749,57.6
7818,123826,66.9
8488,124749,57.6
8538,96755,63.3
10324,313996,79.5
11964,313996,79.5
12051,233997,83.1
12051,162017,96.9
12270,124749,57.6
12291,70999,61.2
12735,293114,63.9
13816,96755,63.3
14064,124749,57.6
14268,208430,64.80000000000001
14520,124350,58.8
14520,124337,63.6
14522,233997,83.1
14900,124749,57.6
14900,70999,61.2
15147,208430,64.80000000000001
15212,124749,57.6
15396,124749,57.6
15525,96755,63.3
15839,124749,57.6
15839,123909,72.0
15839,123289,59.1
15839,123290,60.3
16140,124749,57.6
17020,208430,64.80000000000001
17020,124749,57.6
17020,96755,63.3
19482,124749,57.6
19901,124749,57.6
20007,70999,61.2
20007,297885,66.60000000000001
20336,233997,83.1
20336,124749,57.6
20336,124350,58.8
20336,124748,54.3
20336,124734,47.7
20336,293050,61.49999999999999
20336,313996,79.5
20491,208430,64.80000000000001
20779,270444,63.0
20779,124350,58.8
20779,123289,59.1
20779,123757,58.2
20779,123290,60.3
20779,124352,53.1
20779,123818,66.0
21252,124734,47.7
21938,207514,72.6
21938,124749,57.6
21938,123909,72.0
21938,123290,60.3
21938,124748,54.3
21938,124177,48.3
21938,124350,58.8
21938,123289,59.1
21938,124352,53.1
21938,123818,66.0
22301,96755,63.3
22301,303484,53.1
22301,48740,61.2
22301,182498,60.89999999999999
22301,260790,45.9
22301,17005,57.6
22301,13591,54.0
22301,13618,56.7
22301,15664,56.4
22301,331737,66.9
22514,96755,63.3
22626,96755,63.3
22626,283238,55.8
22626,123289,59.1
22758,293114,63.9
22758,324329,61.49999999999999
23045,233997,83.1
23045,284406,55.5
23947,208430,64.80000000000001
23947,233997,83.1
24397,293114,63.9
24701,233997,83.1
26653,96755,63.3
27795,124749,57.6
27795,124194,52.2
28349,283238,55.8
28857,208430,64.80000000000001
28981,208430,64.80000000000001
28981,233997,83.1
28981,284406,55.5
28981,226639,50.7
29222,124749,57.6
29675,124749,57.6
29839,42072,80.4
30414,124749,57.6
30414,96755,63.3
30899,293114,63.9
31597,96755,63.3
31597,293114,63.9
31597,95977,55.8
31760,233997,83.1
31760,293062,54.0
31760,218789,87.0
31760,96755,63.3
32715,293050,61.49999999999999
32715,96755,63.3
33006,293114,63.9
34125,123289,59.1
34246,96755,63.3
34255,293050,61.49999999999999
34360,135421,44.4
34360,137697,64.2
34360,135798,78.89999999999999
34360,137251,48.6
34360,293062,54.0
34360,320565,47.1
34426,96755,63.3
35319,124749,57.6
35319,293050,61.49999999999999
35604,293114,63.9
35604,96755,63.3
35604,216366,40.5
35604,124749,57.6
35963,124749,57.6
35963,283238,55.8
36058,124337,63.6
36058,195007,57.9
36058,128957,63.0
36058,324329,61.49999999999999
36866,293050,61.49999999999999
36866,338340,59.4
36866,337058,57.0
37036,338340,59.4
37894,124749,57.6
37894,123826,66.9
37904,124176,59.7
37904,124749,57.6
38121,276728,63.0
38175,124749,57.6
39803,284406,55.5
39938,124749,57.6
40988,208430,64.80000000000001
40988,284406,55.5
41137,293050,61.49999999999999
41137,124749,57.6
41137,124350,58.8
42296,96755,63.3
42296,293062,54.0
42762,286209,51.3
42762,124749,57.6
43559,124749,57.6
44564,124749,57.6
47862,234615,94.8
47862,107156,50.1
53795,124176,59.7
55685,70999,61.2
56083,212011,89.7
56313,208430,64.80000000000001
61867,107141,36.3
62181,297885,66.60000000000001
65467,124749,57.6
68970,297885,66.60000000000001
70989,124667,58.8
70989,124734,47.7
71406,123289,59.1
74150,233997,83.1
74413,293114,63.9
74413,313602,69.6
76643,70999,61.2
76643,293114,63.9
76643,293301,54.0
80992,233997,83.1
86514,95819,56.1
86514,293062,54.0
87590,233997,83.1
90418,124176,59.7
91433,96755,63.3
92645,96755,63.3
92645,313242,48.6
92870,293114,63.9
93480,313996,79.5
93480,158023,69.9
95549,124749,57.6
95763,124749,57.6
96389,233997,83.1
99367,96755,63.3
100772,124734,47.7
100920,208430,64.80000000000001
100920,124749,57.6
102184,208430,64.80000000000001
102320,124749,57.6
102965,208430,64.80000000000001
103086,124749,57.6
103640,214279,60.6
103640,124176,59.7
103640,124749,57.6
103799,124749,57.6
103799,123289,59.1
103943,124749,57.6
104022,124194,52.2
105171,124749,57.6
105171,124748,54.3
105171,123290,60.3
110420,258638,59.1
110945,293114,63.9
111093,124749,57.6
111329,124749,57.6
111897,293050,61.49999999999999
113042,208430,64.80000000000001
113042,233997,83.1
113042,124749,57.6
113042,313996,79.5
113042,293050,61.49999999999999
113042,297885,66.60000000000001
113210,300048,61.2
114342,190198,42.6
114342,293062,54.0
114342,128957,63.0
114342,191343,38.7
114438,293114,63.9
114438,70999,61.2
114822,233997,83.1
114822,124749,57.6
115435,208430,64.80000000000001
115435,208380,66.0
115435,233997,83.1
115807,297885,66.60000000000001
116686,293114,63.9
116820,208430,64.80000000000001
118661,203890,61.49999999999999
119370,124749,57.6
131114,96755,63.3
131139,96755,63.3
131139,293114,63.9
131139,303484,0.0
131139,203890,61.49999999999999
131523,70999,61.2
132365,70999,61.2
132365,124749,57.6
133930,233997,83.1
135033,208430,64.80000000000001
135609,233997,83.1
135609,124749,57.6
135609,293114,63.9
135981,124749,57.6
135981,124350,58.8
135981,96755,63.3
135981,293062,54.0
135981,128957,63.0
136363,96755,63.3
138345,313996,79.5
138345,225124,104.7
138345,128957,63.0
138345,181941,55.8
138345,181730,76.2
139230,208430,64.80000000000001
142929,96755,63.3
147824,233997,83.1
148026,313996,79.5
148026,59228,66.3
149158,293114,63.9
150944,124749,57.6
151879,203890,61.49999999999999
151901,233997,83.1
152106,293114,63.9
156429,96755,63.3
156429,293050,61.49999999999999
156725,124749,57.6
156725,96755,63.3
159191,123826,66.9
159191,123909,72.0
159191,124177,48.3
160550,124749,57.6
160550,123826,66.9
161217,124749,57.6
161427,208430,64.80000000000001
168713,293114,63.9
168713,293050,61.49999999999999
169249,124749,57.6
169249,293114,63.9
169611,124749,57.6
171741,313996,79.5
172202,208380,66.0
172713,203890,61.49999999999999
172713,338340,59.4
172713,199414,47.400000000000006
172713,124749,57.6
173729,124749,57.6
173729,124337,63.6
174194,124749,57.6
174671,96755,63.3
174671,293114,63.9
175989,208430,64.80000000000001
186555,124749,57.6
186555,124337,63.6
188510,96755,63.3
190620,123826,66.9
194143,208430,64.80000000000001
194400,293114,63.9
194400,297885,66.60000000000001
194400,283238,55.8
195694,124749,57.6
195694,124350,58.8
195694,124748,54.3
196481,208430,64.80000000000001
196481,284406,55.5
198621,124749,57.6
200183,57615,50.4
201955,203890,61.49999999999999
201955,208430,64.80000000000001
204281,293114,63.9
204628,96755,63.3
206324,124749,57.6
213241,96755,63.3
213257,293114,63.9
213257,208430,64.80000000000001
213266,96755,63.3
213278,96755,63.3
213284,293050,61.49999999999999
213301,208430,64.80000000000001
213313,96755,63.3
213327,233997,83.1
213336,203890,61.49999999999999
213342,95977,55.8
213342,95819,56.1
213342,96947,58.2
213342,293050,61.49999999999999
213342,124667,58.8
213342,123393,60.0
213342,124350,58.8
213394,124194,52.2
213394,124749,57.6
213395,293114,63.9
213404,284622,63.6
213404,59758,63.9
213460,233997,83.1
213460,203890,61.49999999999999
213462,308930,57.9
213481,283238,55.8
213485,70679,61.2
213485,69342,72.9
213502,293114,63.9
213512,208430,64.80000000000001
213512,233997,83.1
213512,203890,61.49999999999999
213512,70999,61.2
213512,123826,66.9
213512,124749,57.6
213512,96755,63.3
213521,124749,57.6
213523,96755,63.3
213531,263674,61.2
213537,233997,83.1
213537,203890,61.49999999999999
213539,324329,61.49999999999999
213545,124749,57.6
213552,208430,64.80000000000001
213552,70999,61.2
213552,96755,63.3
213555,124749,57.6
213555,324329,61.49999999999999
213555,226639,50.7
213555,158023,69.9
213557,158023,69.9
213566,70999,61.2
213569,233997,83.1
213589,124749,57.6
213589,124337,63.6
213589,123289,59.1
213589,123818,66.0
213589,123290,60.3
213589,123757,58.2
213591,124749,57.6
213591,96755,63.3
213605,96755,63.3
213608,208380,66.0
213620,108822,47.1
213631,70999,61.2
213638,297885,66.60000000000001
213642,70999,61.2
213642,293114,63.9
213652,124749,57.6
213655,233997,83.1
213663,123909,72.0
213663,123614,44.1
213663,123289,59.1
213663,124194,52.2
213663,124177,48.3
213663,123368,60.3
213668,293114,63.9
213684,96755,63.3
213703,96755,63.3
213705,124749,57.6
213724,123909,72.0
213750,70999,61.2
213758,124749,57.6
213758,123909,72.0
213758,124228,46.5
213758,124352,53.1
213758,158114,59.4
213778,293114,63.9
213778,124194,52.2
213798,70999,61.2
213798,124749,57.6
213798,96755,63.3
213798,293114,63.9
213798,293050,61.49999999999999
213812,96755,63.3
213813,208430,64.80000000000001
213825,233997,83.1
213825,203890,61.49999999999999
213825,70999,61.2
213825,293114,63.9
213825,283238,55.8
213825,293050,61.49999999999999
213841,124749,57.6
213859,233997,83.1
213870,233997,83.1
213882,214138,52.2
213882,124176,59.7
213917,124749,57.6
213923,123289,59.1
213923,123290,60.3
213923,124352,53.1
213923,123818,66.0
213924,214109,63.6
213950,293114,63.9
213960,70999,61.2
213960,124749,57.6
213960,293114,63.9
213967,70999,61.2
213991,70999,61.2
214001,3431,58.8
214005,96755,63.3
214014,96755,63.3
214041,96755,63.3
214049,124352,53.1
214049,123290,60.3
111,124749,57.6
111,124194,52.2
286,124749,57.6
286,123289,59.1
286,124350,58.8
286,124748,54.3
286,124177,48.3
286,293114,63.9
286,283238,55.8
286,313996,79.5
286,216380,55.5
1696,233997,83.1
1704,286209,51.3
1704,284052,63.9
1704,297885,66.60000000000001
6048,208430,64.80000000000001
6048,124176,59.7
6048,123909,72.0
6048,162012,35.4
6048,158132,83.7
6048,162351,56.1
6956,96755,63.3
7696,124749,57.6
7696,96755,63.3
7696,293114,63.9
7696,107141,36.3
7876,233997,83.1
7979,208430,64.80000000000001
7979,124749,57.6
8005,233997,83.1
8690,124749,57.6
8690,5387,58.8
8745,203890,61.49999999999999
9303,124749,57.6
11066,33279,45.0
11537,233997,83.1
12630,124749,57.6
12808,124749,57.6
12808,124337,63.6
12808,124350,58.8
12951,207514,72.6
12951,157252,69.0
14520,226639,50.7
14520,128551,57.3
14520,124194,52.2
14520,124748,54.3
14520,123289,59.1
15773,208430,64.80000000000001
15773,206346,49.2
17203,124749,57.6
17314,124749,57.6
17314,123909,72.0
17314,124350,58.8
17318,124749,57.6
17318,293050,61.49999999999999
18042,124749,57.6
20088,96755,63.3
20639,96755,63.3
20639,208430,64.80000000000001
22164,233997,83.1
23817,233997,83.1
23817,293114,63.9
23817,124749,57.6
24549,208380,66.0
28111,293050,61.49999999999999
29264,124734,47.7
29264,123909,72.0
29264,214138,52.2
29264,234392,50.4
29264,124749,57.6
29264,124352,53.1
29264,123290,60.3
29894,124350,58.8
29894,123826,66.9
29894,124667,58.8
29894,214109,63.6
29894,123289,59.1
29971,293114,63.9
30229,208430,64.80000000000001
31458,124749,57.6
32041,293114,63.9
32041,293301,54.0
33369,293050,61.49999999999999
34921,313996,79.5
35200,96755,63.3
36757,233997,83.1
37663,96755,63.3
37830,293114,63.9
38160,70999,61.2
38705,124749,57.6
38705,123290,60.3
38705,124352,53.1
39340,96755,63.3
39751,124176,59.7
40350,124749,57.6
40350,338340,59.4
45260,108940,64.5
46571,297885,66.60000000000001
46708,208430,64.80000000000001
51451,208430,64.80000000000001
51451,233997,83.1
51451,70999,61.2
51451,124749,57.6
51451,293114,63.9
51451,293432,84.3
57647,124749,57.6
57647,124350,58.8
57647,123289,59.1
57647,124194,52.2
59686,124749,57.6
59686,293114,63.9
59973,70999,61.2
59973,73366,42.3
60606,293050,61.49999999999999
63375,124749,57.6
65519,208430,64.80000000000001
71986,96755,63.3
72324,123564,62.7
72324,124194,52.2
72324,124337,63.6
72324,124667,58.8
72787,96755,63.3
75668,89754,33.0
75668,89748,38.1
75668,89762,34.5
75723,70999,61.2
87012,70999,61.2
88056,293050,61.49999999999999
88056,338340,59.4
88056,175279,45.9
89554,293050,61.49999999999999
89554,265238,48.6
89554,124667,58.8
89554,313996,79.5
89554,283238,55.8
105773,283238,55.8
105773,30064,51.3
106782,338340,59.4
106782,293062,54.0
106782,128957,63.0
106782,124749,57.6
107630,293114,63.9
107630,283238,55.8
107630,124749,57.6
107630,208430,64.80000000000001
108774,283238,55.8
114438,70457,62.7
114438,107185,40.5
114438,235451,61.49999999999999
116311,96755,63.3
119270,293050,61.49999999999999
119270,283238,55.8
119298,124749,57.6
120342,124194,52.2
120342,123289,59.1
120342,293050,61.49999999999999
120342,293062,54.0
120342,128957,63.0
120342,124337,63.6
125999,124749,57.6
126408,96755,63.3
127411,96755,63.3
127411,124194,52.2
127411,32761,76.2
132998,233997,83.1
134778,124749,57.6
135266,124749,57.6
137257,14888,58.5
137257,78374,50.4
137810,293114,63.9
138115,208380,66.0
138115,293114,63.9
138610,293114,63.9
145598,293050,61.49999999999999
148062,293050,61.49999999999999
148584,124749,57.6
150251,293062,54.0
150251,31666,52.2
150251,320565,47.1
150251,216380,55.5
150251,224654,50.1
150251,218552,56.4
150839,313996,79.5
157755,70999,61.2
160519,124749,57.6
160519,284406,55.5
161004,70999,61.2
161004,313996,79.5
161004,293114,63.9
161004,117723,82.2
165958,96755,63.3
165958,123289,59.1
170920,283238,55.8
170920,313996,79.5
171936,293114,63.9
176038,96755,63.3
176038,299423,38.4
176038,297885,66.60000000000001
176038,128957,63.0
176154,293114,63.9
176154,30064,51.3
176154,124749,57.6
176483,124749,57.6
181579,124749,57.6
181579,124177,48.3
181579,124350,58.8
181579,293050,61.49999999999999
181579,216380,55.5
181579,338340,59.4
190597,124749,57.6
193239,124749,57.6
194623,124749,57.6
195380,286205,31.5
195840,233997,83.1
195840,293050,61.49999999999999
197249,124749,57.6
197249,124350,58.8
197249,293050,61.49999999999999
198053,96755,63.3
199468,124749,57.6
210594,124749,57.6
213008,210684,66.0
214056,61375,46.2
214063,96755,63.3
214063,293114,63.9
214077,96755,63.3
214077,293114,63.9
214080,96755,63.3
214081,124749,57.6
214081,96755,63.3
214083,193530,70.8
214090,70999,61.2
214103,208430,64.80000000000001
214104,233997,83.1
214126,293114,63.9
214126,283238,55.8
214151,208430,64.80000000000001
214167,293050,61.49999999999999
214191,124749,57.6
214191,123909,72.0
214211,254280,51.6
214219,233997,83.1
214248,293114,63.9
214254,124749,57.6
214257,70999,61.2
214301,124177,48.3
214301,124749,57.6
214301,124176,59.7
214307,208430,64.80000000000001
214317,208430,64.80000000000001
214319,293050,61.49999999999999
214341,70999,61.2
214341,124749,57.6
214341,96755,63.3
214343,96755,63.3
214348,233997,83.1
214358,96755,63.3
214358,293114,63.9
214358,313602,69.6
214358,293062,54.0
214358,128957,63.0
214369,293114,63.9
214377,96755,63.3
214379,293050,61.49999999999999
214385,70999,61.2
214388,233997,83.1
214406,124749,57.6
214406,96755,63.3
214410,96755,63.3
214410,124176,59.7
214410,124749,57.6
214410,107141,36.3
214410,162017,96.9
214420,70999,61.2
214423,96755,63.3
214423,293050,61.49999999999999
214427,70999,61.2
214429,124749,57.6
214439,208430,64.80000000000001
214439,233997,83.1
214439,293114,63.9
214439,313996,79.5
214442,203890,61.49999999999999
214442,124749,57.6
214442,123289,59.1
214442,124350,58.8
214449,276688,42.0
214456,162017,96.9
214468,208430,64.80000000000001
214471,327131,64.80000000000001
214471,327452,62.7
214475,124749,57.6
214495,124749,57.6
214504,123289,59.1
214513,123909,72.0
214516,337088,51.3
214534,70091,64.80000000000001
214534,244624,63.9
214534,124350,58.8
214541,293114,63.9
1116,293114,63.9
1116,293062,54.0
1116,128957,63.0
1295,233997,83.1
1295,208380,66.0
1295,203890,61.49999999999999
1618,124749,57.6
1618,96755,63.3
2389,124749,57.6
2389,96755,63.3
3254,208430,64.80000000000001
3254,124749,57.6
5015,313996,79.5
5015,181929,66.60000000000001
7953,96755,63.3
11104,313996,79.5
11104,293062,54.0
12509,124749,57.6
12670,207514,72.6
14275,124749,57.6
17156,233997,83.1
17946,158915,84.0
17946,124749,57.6
17946,233997,83.1
18570,313996,79.5
22780,96755,63.3
22780,273545,56.7
22780,273618,55.8
22780,293062,54.0
24075,124749,57.6
24075,293050,61.49999999999999
24075,338340,59.4
24075,128957,63.0
24075,48993,51.0
24075,128551,57.3
27823,293114,63.9
28111,84084,66.3
28111,79857,59.1
28111,83499,60.6
28729,96755,63.3
28895,158023,69.9
28895,158252,78.0
28895,157363,44.7
31747,351995,49.5
31920,337278,60.3
31920,293062,54.0
37100,96755,63.3
37922,96755,63.3
39473,313996,79.5
39473,30064,51.3
40960,203890,61.49999999999999
40960,124749,57.6
40960,124748,54.3
41414,214279,60.6
42334,124194,52.2
54831,96755,63.3
59028,70999,61.2
60416,217810,59.7
62579,203890,61.49999999999999
62579,233997,83.1
62579,208380,66.0
83112,70999,61.2
88208,214109,63.6
91433,30064,51.3
91992,206923,69.3
97451,124749,57.6
97451,83427,49.2
98260,208430,64.80000000000001
103624,313996,79.5
103624,123289,59.1
108766,233997,83.1
108766,338340,59.4
108766,124194,52.2
108766,96755,63.3
110548,233997,83.1
111787,297885,66.60000000000001
113075,293114,63.9
117476,324329,61.49999999999999
117476,293050,61.49999999999999
117476,293114,63.9
117476,96755,63.3
117476,283238,55.8
117846,284406,55.5
117846,260655,75.3
117846,15220,50.7
117846,320565,47.1
119708,123289,59.1
142282,233997,83.1
142282,164570,66.3
149668,42224,46.8
149668,235451,61.49999999999999
151086,233997,83.1
151086,208380,66.0
158590,314220,64.5
158590,309230,85.8
158590,310929,67.5
158590,309252,114.9
164267,96755,63.3
173618,208430,64.80000000000001
173618,313996,79.5
173618,293050,61.49999999999999
187250,124749,57.6
189336,124749,57.6
193742,233997,83.1
193742,124749,57.6
194104,124749,57.6
195509,124749,57.6
199779,124749,57.6
200718,124749,57.6
202463,214578,44.7
208484,206923,69.3
209319,233997,83.1
214549,124749,57.6
214549,128957,63.0
214549,293062,54.0
214556,124749,57.6
214556,124177,48.3
214556,123818,66.0
214562,29829,74.10000000000001
214563,203890,61.49999999999999
214563,293301,54.0
214597,70999,61.2
214603,233997,83.1
214603,124749,57.6
214657,70999,61.2
214669,141188,49.8
214669,124350,58.8
214670,96755,63.3
214670,124194,52.2
214673,124748,54.3
214684,54696,64.5
214690,124350,58.8
214690,123826,66.9
214690,140985,52.8
214690,124337,63.6
214692,284406,55.5
214692,29791,66.9
214699,293114,63.9
214703,124749,57.6
214703,124176,59.7
214703,123826,66.9
214715,208380,66.0
214715,70999,61.2
214734,96755,63.3
214750,123289,59.1
214754,124749,57.6
214754,124350,58.8
214754,124337,63.6
214759,124749,57.6
214761,124749,57.6
214763,124749,57.6
214763,107141,36.3
214778,70999,61.2
214784,124749,57.6
214784,123909,72.0
214796,96755,63.3
214810,124749,57.6
214820,70999,61.2
1166,293114,63.9
1630,352508,60.3
1697,124749,57.6
2574,124176,59.7
2574,124748,54.3
2574,65579,82.8
2574,157363,44.7
2574,158757,68.7
2574,157300,71.10000000000001
2574,159775,87.0
2574,157252,69.0
2574,157748,84.6
2574,157313,60.3
2574,156942,35.099999999999994
2574,71550,70.8
2574,156389,74.4
4829,293114,63.9
7634,176560,54.6
7634,176544,67.8
7634,124749,57.6
7634,124748,54.3
7634,176598,61.49999999999999
7634,203890,61.49999999999999
7634,233997,83.1
10550,124749,57.6
12951,236188,77.4
12951,208473,51.3
12951,124337,63.6
14112,124749,57.6
14112,96755,63.3
14112,297885,66.60000000000001
14112,283392,67.8
14112,293050,61.49999999999999
20974,124749,57.6
33701,300048,61.2
33701,206923,69.3
33701,293050,61.49999999999999
33701,107141,36.3
37615,293114,63.9
38901,124749,57.6
40950,183398,56.7
41027,124749,57.6
41234,124749,57.6
41234,233997,83.1
41783,70999,61.2
65972,70999,61.2
89952,124749,57.6
89952,124337,63.6
105163,124749,57.6
115614,124749,57.6
115614,123909,72.0
116433,96755,63.3
117352,108940,64.5
117352,214138,52.2
117352,124749,57.6
117352,123826,66.9
117352,338340,59.4
117352,114316,39.6
117352,124734,47.7
129194,123289,59.1
144241,293114,63.9
150532,208380,66.0
150532,233997,83.1
150532,208430,64.80000000000001
150532,203890,61.49999999999999
150532,124749,57.6
150532,293114,63.9
150877,124749,57.6
150877,123826,66.9
156092,208430,64.80000000000001
156092,233997,83.1
156092,182776,52.2
156092,123289,59.1
157539,124749,57.6
161768,123289,59.1
170228,208380,66.0
170336,124749,57.6
191495,124749,57.6
194249,208430,64.80000000000001
196429,124749,57.6
196429,96755,63.3
196429,293114,63.9
196429,297885,66.60000000000001
200147,124350,58.8
200147,124176,59.7
200147,124748,54.3
200147,123818,66.0
200147,123757,58.2
200147,124749,57.6
214845,323949,48.6
214856,96755,63.3
214859,158114,59.4
214863,124749,57.6
214865,70999,61.2
214870,30064,51.3
214870,293114,63.9
214883,124749,57.6
214895,124749,57.6
214909,233997,83.1
214918,73417,63.6
214918,73422,55.8
214927,123289,59.1
214948,124749,57.6
214949,123290,60.3
214949,124352,53.1
214949,123818,66.0
214956,160158,43.5
214968,124749,57.6
214974,208430,64.80000000000001
214979,124749,57.6
214988,96755,63.3
215001,124749,57.6
215003,233997,83.1
215003,234220,66.3
215003,293062,54.0
215003,128957,63.0
215003,118391,60.0
215006,124749,57.6
215010,124749,57.6
215010,124177,48.3
215012,96755,63.3
215017,70999,61.2
215017,96755,63.3
215026,124749,57.6
1569,203890,61.49999999999999
1844,124749,57.6
1844,124748,54.3
1844,96755,63.3
3551,293114,63.9
6275,313996,79.5
6275,128957,63.0
7177,203890,61.49999999999999
7177,293050,61.49999999999999
7177,338340,59.4
7177,331737,66.9
7177,83668,57.9
7177,84084,66.3
7177,182776,52.2
11518,293114,63.9
11518,313602,69.6
18085,124350,58.8
18085,338340,59.4
18085,128957,63.0
18085,337058,57.0
34818,208430,64.80000000000001
38388,203890,61.49999999999999
41959,208430,64.80000000000001
41959,124749,57.6
42276,70999,61.2
42276,96755,63.3
58060,293114,63.9
62872,124749,57.6
64648,293114,63.9
66065,166618,42.6
66065,217810,59.7
66065,217723,48.3
66065,330963,51.6
73038,233997,83.1
76727,124749,57.6
76727,198385,69.6
81123,208430,64.80000000000001
81123,203890,61.49999999999999
94699,124667,58.8
94699,124194,52.2
94699,107308,4.8
115085,293114,63.9
119090,208430,64.80000000000001
166007,124749,57.6
166878,124749,57.6
167521,208430,64.80000000000001
183236,62558,3.0
192001,233997,83.1
192015,124749,57.6
194420,61803,45.0
215073,124749,57.6
215073,96755,63.3
215091,234392,50.4
215103,166514,41.7
215106,233997,83.1
215114,124749,57.6
215121,70999,61.2
215133,293114,63.9
215140,293114,63.9
215146,70999,61.2
215167,124749,57.6
215169,293114,63.9
215169,313602,69.6
772,96755,63.3
919,124749,57.6
919,123826,66.9
1397,203890,61.49999999999999
1397,158023,69.9
1397,217810,59.7
1538,284406,55.5
1538,124176,59.7
2483,124749,57.6
2483,70999,61.2
2483,96755,63.3
2483,293114,63.9
2483,297885,66.60000000000001
2483,30064,51.3
2583,84895,47.7
4403,206923,69.3
6808,233997,83.1
6808,202478,61.2
6808,124176,59.7
7848,96755,63.3
8509,96755,63.3
24593,293114,63.9
25637,293114,63.9
25637,308239,65.4
25637,313996,79.5
27692,124749,57.6
33625,203890,61.49999999999999
33625,124749,57.6
33625,124350,58.8
33625,123289,59.1
33625,128957,63.0
33625,96528,69.0
36158,128957,63.0
39803,233997,83.1
62572,293114,63.9
69167,124749,57.6
88732,233997,83.1
88732,96755,63.3
88732,123826,66.9
88732,124350,58.8
88732,123289,59.1
108155,124176,59.7
108155,124748,54.3
108155,123289,59.1
109235,70999,61.2
142313,208430,64.80000000000001
167794,236825,75.0
196506,208430,64.80000000000001
215185,124749,57.6
215194,42224,46.8
215195,70999,61.2
215199,273788,37.2
215201,70999,61.2
215211,123818,66.0
215227,30064,51.3
215227,324329,61.49999999999999
215227,199414,47.400000000000006
215247,124749,57.6
215247,293050,61.49999999999999
215248,313996,79.5
215253,293050,61.49999999999999
215259,124350,58.8
215259,107141,36.3
215259,124667,58.8
215259,313996,79.5
2109,124749,57.6
2251,96755,63.3
3012,293114,63.9
3242,233997,83.1
4866,124749,57.6
14335,297885,66.60000000000001
14335,30064,51.3
16233,124749,57.6
16992,96755,63.3
20485,208430,64.80000000000001
20485,124749,57.6
28768,124749,57.6
33137,124749,57.6
33137,70457,62.7
33137,124734,47.7
33141,124749,57.6
35269,233997,83.1
35269,338340,59.4
35269,95977,55.8
35269,96528,69.0
35269,128957,63.0
37920,293114,63.9
38901,158906,86.7
38901,226639,50.7
42211,293114,63.9
42605,208430,64.80000000000001
43994,96755,63.3
56798,324329,61.49999999999999
56798,96755,63.3
105236,208430,64.80000000000001
105236,203890,61.49999999999999
105236,124749,57.6
105236,123826,66.9
105236,124748,54.3
106413,124749,57.6
107756,70999,61.2
107756,124749,57.6
108823,96755,63.3
116047,123757,58.2
116047,293114,63.9
117524,124749,57.6
117660,206923,69.3
117660,136415,49.5
118693,313996,79.5
120733,96755,63.3
131076,70999,61.2
142682,233997,83.1
142682,124749,57.6
161740,205948,62.400000000000006
161740,123289,59.1
176720,124749,57.6
196496,124176,59.7
196496,124350,58.8
196496,124337,63.6
196496,123289,59.1
196755,124749,57.6
196755,293114,63.9
201695,124749,57.6
208144,70999,61.2
208144,283238,55.8
212887,286115,54.3
215291,70999,61.2
215293,208430,64.80000000000001
215294,124749,57.6
215300,156216,70.8
215300,208430,64.80000000000001
215300,206923,69.3
215300,198834,60.3
215300,198817,60.89999999999999
215302,124749,57.6
215312,293114,63.9
215321,233997,83.1
215331,208380,66.0
215334,313996,79.5
215337,96755,63.3
215344,293114,63.9
215344,208430,64.80000000000001
215371,233997,83.1
215371,203890,61.49999999999999
215373,124749,57.6
215373,70999,61.2
215376,124749,57.6
215380,96755,63.3
215387,96755,63.3
215390,124749,57.6
215406,96755,63.3
215406,293114,63.9
215408,124749,57.6
215434,70999,61.2
215434,293114,63.9
215446,233997,83.1
215452,96755,63.3
215459,233997,83.1
215470,124749,57.6
215470,124748,54.3
1070,158906,86.7
1070,124749,57.6
1070,217810,59.7
2068,208430,64.80000000000001
2335,293114,63.9
2335,96755,63.3
2335,128957,63.0
2495,30064,51.3
2583,233997,83.1
2973,233997,83.1
3484,270553,59.7
3484,299795,49.5
3484,233997,83.1
3484,96755,63.3
3689,273664,55.8
4046,160940,82.5
4403,107209,37.5
4403,158906,86.7
5028,162809,12.0
8715,158906,86.7
8715,297885,66.60000000000001
8715,284985,55.2
8715,160940,82.5
9058,255477,60.89999999999999
9058,254786,61.2
9163,160158,43.5
9163,158906,86.7
9239,70999,61.2
9239,29791,66.9
9239,124749,57.6
9239,70457,62.7
9573,203890,61.49999999999999
9573,208380,66.0
11283,324329,61.49999999999999
11283,313996,79.5
12586,70999,61.2
12586,96755,63.3
13806,233997,83.1
13806,203890,61.49999999999999
13806,313996,79.5
13806,124749,57.6
13806,293050,61.49999999999999
13806,187057,37.5
14238,124749,57.6
16788,293114,63.9
17122,313996,79.5
19290,330980,45.0
20158,313728,91.2
20158,338340,59.4
20158,3310,63.0
20158,320565,47.1
21801,70999,61.2
24789,233997,83.1
27548,96755,63.3
28171,96755,63.3
30068,124749,57.6
30068,158906,86.7
30068,214311,43.5
30174,233997,83.1
30174,203890,61.49999999999999
30174,70999,61.2
30174,96755,63.3
30174,206923,69.3
30476,124749,57.6
32989,206923,69.3
39659,124749,57.6
39659,123909,72.0
39803,205948,62.400000000000006
39803,107146,48.6
42328,124749,57.6
42328,124748,54.3
42494,233997,83.1
42841,206923,69.3
42841,158906,86.7
42841,214138,52.2
42841,214109,63.6
42841,214137,50.7
